SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
PRATIBHA,EQ,9.2,10,8.85,9.1,9.05,9,39805,365344.4,10-JUL-2017,127,INE308H01022
PRECAM,EQ,139.2,145,135.55,137,137.5,139.1,27798,3826148.5,10-JUL-2017,254,INE484I01029
PRECOT,EQ,71.95,71.95,71.95,71.95,71.95,70.05,75,5396.25,10-JUL-2017,2,INE283A01014
PRECWIRE,EQ,157,157,153,154.25,155,153.15,6061,940107.75,10-JUL-2017,153,INE372C01029
PREMEXPLN,EQ,504,514.45,491.25,504.55,503,509.75,2025,1025607.7,10-JUL-2017,119,INE863B01011
PREMIER,EQ,36.85,36.85,33,35.35,35.55,36.85,8320,295468.7,10-JUL-2017,78,INE342A01018
PREMIERPOL,EQ,28,30,28,29.95,29.95,29.8,1331,39303.45,10-JUL-2017,5,INE309M01012
PRESSMN,EQ,68.5,69.5,68.5,69.2,69,66.3,21297,1470037.1,10-JUL-2017,116,INE980A01023
PRESTIGE,EQ,295,295,276.3,278.5,277.6,282.3,51636,14524932.1,10-JUL-2017,919,INE811K01011
PRICOLLTD,EQ,82.8,83,80,82.5,82.3,82.4,34971,2886547.6,10-JUL-2017,238,INE726V01018
PRIMESECU,EQ,39.7,39.8,36,37.75,37.7,36.3,20898,786902.6,10-JUL-2017,111,INE032B01021
PRISMCEM,EQ,123.5,125.5,122,124.7,125.5,122.95,47554,5891990.8,10-JUL-2017,324,INE010A01011
PROVOGE,EQ,4.35,4.4,4.25,4.3,4.3,4.25,12812,55232.05,10-JUL-2017,32,INE968G01033
PROZONINTU,EQ,42.15,43.5,41.9,42.5,42.65,42.4,47332,2008065.7,10-JUL-2017,219,INE195N01013
PSB,EQ,56.8,57,55.8,56.2,56.2,56.25,53650,3014476.3,10-JUL-2017,251,INE608A01012
PSL,EQ,5.5,5.5,5.05,5.2,5.3,5.45,41766,220987.95,10-JUL-2017,100,INE474B01017
PSPPROJECT,EQ,293,295,280.6,291.1,290.7,289.3,12807,3740343.95,10-JUL-2017,249,INE488V01015
PSUBNKBEES,EQ,391,398,386,386.4,386,378.28,100,39552.73,10-JUL-2017,25,INF732E01110
PTC,EQ,101,102.4,99.15,101.75,102,100.5,372679,37877674.55,10-JUL-2017,2355,INE877F01012
PTL,EQ,45.1,45.6,44.4,44.7,44.6,44.85,1919,86073.5,10-JUL-2017,35,INE034D01031
PUNJABCHEM,EQ,340,348,330.05,338.55,337,339.55,3942,1338520.45,10-JUL-2017,100,INE277B01014
PUNJLLOYD,EQ,20.65,20.75,20.1,20.3,20.35,20.4,232554,4741627.85,10-JUL-2017,591,INE701B01021
PURVA,EQ,70,73.5,70,72.8,72.8,69.8,181268,13160053.8,10-JUL-2017,1104,INE323I01011
PUSHPREALM,SM,55,56,52,55.45,55.5,55,428000,23596300,10-JUL-2017,140,INE728W01012
PVP,EQ,5.75,5.75,5.3,5.4,5.45,5.3,13600,73745.35,10-JUL-2017,38,INE362A01016
PVR,EQ,1430.2,1432.8,1400,1425.4,1428,1419.05,18091,25820466.05,10-JUL-2017,936,INE191H01014
QGOLDHALF,EQ,1269.95,1269.95,1255,1255.25,1256.95,1265.45,195,245549.4,10-JUL-2017,76,INF082J01010
QUESS,EQ,899.9,904.75,868,899.9,896,892.45,7079,6329882.55,10-JUL-2017,523,INE615P01015
QUICKHEAL,EQ,225,225,218.35,219.2,219.9,221.35,40323,8886844.4,10-JUL-2017,598,INE306L01010
RADAAN,EQ,1.2,1.2,1.2,1.2,1.2,1.2,2000,2400,10-JUL-2017,1,INE874F01027
RADICO,EQ,135.9,137.9,135,135.85,135.7,135.2,37591,5114141.75,10-JUL-2017,442,INE944F01028
RADIOCITY,EQ,355.1,358,355,357,357,358.3,4204,1501916.65,10-JUL-2017,104,INE919I01016
RAIN,EQ,131,131.25,127,129.7,129.4,129.1,664681,85859495.55,10-JUL-2017,4357,INE855B01025
RAINBOWPAP,EQ,2.9,2.9,2.9,2.9,2.9,2.8,11092,32166.8,10-JUL-2017,6,INE028D01025
RAIREKMOH,EQ,136.5,158,131.2,134.35,133,135.8,5986,818621.95,10-JUL-2017,84,INE313D01013
RAJESHEXPO,EQ,664.5,673.9,659.5,663.55,664,660.5,50449,33525524.95,10-JUL-2017,1446,INE343B01030
RAJOIL,EQ,1.25,1.3,1.25,1.3,1.3,1.3,15000,19000,10-JUL-2017,3,INE294G01018
RAJRAYON,BE,0.25,0.25,0.25,0.25,0.25,0.25,20000,5000,10-JUL-2017,1,INE533D01024
RAJSREESUG,EQ,60,60,55.4,55.65,55.4,57.2,6933,391537.15,10-JUL-2017,145,INE562B01019
RAJTV,EQ,57.55,59.45,55.55,58.25,58.75,57.95,10771,627007.5,10-JUL-2017,62,INE952H01027
RALLIS,EQ,244.9,246,243.3,244.7,244,243.55,36227,8856612.7,10-JUL-2017,422,INE613A01020
RAMANEWS,EQ,24.8,25.75,24.8,25.1,25.25,25.25,8351,209527.25,10-JUL-2017,39,INE278B01020
RAMASTEEL,EQ,138,140,136.65,138.1,139.5,137.7,69064,9536216,10-JUL-2017,319,INE230R01027
RAMCOCEM,EQ,693.5,770,693.5,708.7,711.5,705.85,23218,16449868.35,10-JUL-2017,542,INE331A01037
RAMCOIND,EQ,243,245.45,231,241.55,241.5,244.45,35001,8441580.3,10-JUL-2017,379,INE614A01028
RAMCOSYS,EQ,342,345,330.1,337.35,338,339.55,5810,1963509.55,10-JUL-2017,204,INE246B01019
RAMKY,EQ,97.4,98.3,97.1,97.65,97.5,96.75,10937,1068916.85,10-JUL-2017,95,INE874I01013
RANASUG,EQ,9.35,9.6,8.7,9.1,9.15,9.25,285599,2603609.7,10-JUL-2017,366,INE625B01014
RANEENGINE,EQ,625.25,645,625.25,633.85,634.8,641.25,878,556367.6,10-JUL-2017,58,INE222J01013
RANEHOLDIN,EQ,1731,1754.95,1720,1728.7,1720,1738.5,1448,2519991.65,10-JUL-2017,132,INE384A01010
RASOYPR,EQ,0.2,0.2,0.15,0.2,0.2,0.2,1062497,176045.3,10-JUL-2017,66,INE904G01038
RATNAMANI,EQ,849.8,849.8,822,830.25,846,831.25,10830,8991815.5,10-JUL-2017,171,INE703B01027
RAYMOND,EQ,813.05,819,808,815.55,819,808.2,75528,61622085.5,10-JUL-2017,1921,INE301A01014
RBL,EQ,1343.65,1343.65,1321.15,1326.55,1329.5,1330.4,1244,1658435.4,10-JUL-2017,87,INE244J01017
RBLBANK,EQ,530,551,495,532.6,532.9,527,264541,140641675.95,10-JUL-2017,3830,INE976G01028
RCF,EQ,77,81,77,77.9,77.95,77.2,334071,26093095.85,10-JUL-2017,2133,INE027A01015
RCOM,EQ,25,25,22.5,24.35,24.15,22.8,10085657,244911968.7,10-JUL-2017,13696,INE330H01018
RDEL,EQ,65,65,61.2,61.7,61.7,61.3,358318,22128906.2,10-JUL-2017,1829,INE542F01012
RECLTD,EQ,188,188,180.75,187,186.5,180.75,1295877,241602091.4,10-JUL-2017,11324,INE020B01018
RECLTD,N1,1090,1094,1090,1092,1094,1094,2,2184,10-JUL-2017,2,INE020B07GW6
RECLTD,NE,1150,1150,1150,1150,1150,1150,100,115000,10-JUL-2017,1,INE020B07IF7
REDINGTON,EQ,138,140,132,135.55,135.3,137.3,198732,27137351.6,10-JUL-2017,1044,INE891D01026
REFEX,EQ,16.3,16.8,16.25,16.6,16.8,16.75,4269,70526.35,10-JUL-2017,17,INE056I01017
REGENCERAM,BE,6.3,6.3,6.25,6.25,6.25,6,1017,6357.1,10-JUL-2017,3,INE277C01012
REIAGROLTD,EQ,0.3,0.3,0.25,0.3,0.3,0.3,231042,68612.6,10-JUL-2017,50,INE385B01031
RELAXO,EQ,515,519.85,454.95,513.75,512.6,514.05,9975,5103290.6,10-JUL-2017,389,INE131B01039
RELCAPITAL,EQ,670,670,646.95,664.25,665.4,661,317116,210862063.75,10-JUL-2017,4549,INE013A01015
RELCNX100,EQ,104,115,95.25,103.7,103.72,102.57,1534,154229.53,10-JUL-2017,42,INF204K014N5
RELCONS,EQ,51.99,51.99,46.8,46.8,46.8,45.8,309,14511.78,10-JUL-2017,8,INF204KA1LD7
RELIANCE,EQ,1530,1550,1412,1492.85,1491,1491.15,815433,1219206575.7,10-JUL-2017,9771,INE002A01018
RELIFIN,N8,1780,1787,1780,1784.9,1787,1800,50,89245,10-JUL-2017,3,INE958G07858
RELIGARE,EQ,144,144,124.2,128,126,142.95,247142,32198641.9,10-JUL-2017,2565,INE621H01010
RELINFRA,EQ,535,535,473,516.4,516.15,514.85,325058,168715428.35,10-JUL-2017,4420,INE036A01016
REMSONSIND,EQ,58,67,58,60.7,60.7,60.95,291,17269.2,10-JUL-2017,10,INE474C01015
RENUKA,EQ,15.7,17.1,15,15.1,15.1,15.65,1446911,22080838.3,10-JUL-2017,2340,INE087H01022
REPCOHOME,EQ,812,833.15,800.15,802.85,803,807.5,24531,19725849.65,10-JUL-2017,1236,INE612J01015
REPRO,EQ,445,445,439,443.55,443,442.65,817,360911.05,10-JUL-2017,23,INE461B01014
RESPONIND,EQ,81,96.3,74.3,79.1,79,81.6,7571,602419.95,10-JUL-2017,179,INE688D01026
REVATHI,EQ,770,791,756.05,775.85,761.05,769.2,314,244923.85,10-JUL-2017,37,INE617A01013
RHFL,N8,1035.1,1035.1,1035.1,1035.1,1035.1,1034.61,10,10351,10-JUL-2017,1,INE217K08289
RICOAUTO,EQ,65.15,65.5,63,64.15,64.05,64.9,104641,6734950,10-JUL-2017,913,INE209B01025
RIIL,EQ,480,480,466.25,468.6,470,474.9,55831,26326753.05,10-JUL-2017,1553,INE046A01015
RJL,EQ,171.25,175,171,171.2,171,170.65,2670,458232.8,10-JUL-2017,77,INE722H01016
RKDL,EQ,9.7,10.2,9.7,9.95,10.2,9.8,304,3006.7,10-JUL-2017,6,INE722J01012
RKFORGE,EQ,520,532,494,513.8,516.7,523.45,3115,1609684.15,10-JUL-2017,144,INE399G01015
RMCL,EQ,36,36.25,33.5,34.55,34.9,34.85,174741,6051814.3,10-JUL-2017,505,INE172H01014
RML,EQ,478,485.5,469,472.5,470,478.3,2394,1134130.3,10-JUL-2017,247,INE050H01012
ROHITFERRO,EQ,4.9,5,4.7,4.8,4.7,4.85,8000,38932.5,10-JUL-2017,17,INE248H01012
ROHLTD,EQ,109.7,120,106.65,107.3,107.05,108.1,5034,544994.6,10-JUL-2017,91,INE283H01019
ROLLT,EQ,5.25,5.25,5.25,5.25,5.25,5,1065,5591.25,10-JUL-2017,2,INE927A01040
ROLTA,EQ,53.35,63.95,53.2,61.6,63.95,53.3,3769489,231921266.15,10-JUL-2017,12736,INE293A01013
ROSSELLIND,EQ,109.65,112,108.35,108.95,109,103.3,4620,508827.85,10-JUL-2017,75,INE847C01020
RPGLIFE,EQ,394,394,378,379.95,379.05,382.3,2912,1114572.1,10-JUL-2017,89,INE105J01010
RPOWER,EQ,43,44.15,42,43.85,43.8,42.9,857964,37594227.2,10-JUL-2017,2378,INE614G01033
RPPINFRA,EQ,257,266.4,254.8,262.65,261.55,259.65,227857,59874586.4,10-JUL-2017,1269,INE324L01013
RRSLGETF,EQ,17.26,17.26,17.26,17.26,17.26,17.1,326,5626.76,10-JUL-2017,2,INF204KB1882
RSSOFTWARE,EQ,85,86.05,83.1,83.95,83.85,84.6,29218,2455613.75,10-JUL-2017,590,INE165B01029
RSWM,EQ,403.2,451.95,403.2,408.9,409.5,407.55,4440,1815861.05,10-JUL-2017,148,INE611A01016
RSYSTEMS,EQ,40.5,40.5,38.5,39.05,39.4,38.9,2300,89873.8,10-JUL-2017,39,INE411H01032
RTNINFRA,EQ,4.4,4.6,4.4,4.5,4.45,4.45,520729,2345000.1,10-JUL-2017,215,INE834M01019
RTNPOWER,EQ,6.85,7.5,6.75,6.8,6.85,6.85,607602,4154563.65,10-JUL-2017,380,INE399K01017
RUBYMILLS,EQ,348,350.1,342.35,348.8,348.1,349.05,259,89569.65,10-JUL-2017,15,INE301D01026
RUCHIRA,EQ,150.5,160,150,153.95,153.55,154.3,8395,1294957.15,10-JUL-2017,125,INE803H01014
RUCHISOYA,EQ,25.05,25.05,24.05,24.35,24.5,24.85,614048,14875835.15,10-JUL-2017,813,INE619A01027
RUPA,EQ,504,508.05,496,501.6,500,503.45,21051,10584448.15,10-JUL-2017,685,INE895B01021
RUSHIL,EQ,786.95,790,773.65,780.3,780,779.15,2285,1781198.5,10-JUL-2017,70,INE573K01017
SABEVENTS,EQ,46.5,49.75,45,45,45,47.15,5257,247811.35,10-JUL-2017,20,INE860T01019
SABTN,EQ,231.25,235.5,227,230.45,234.5,232.1,25283,5870417.25,10-JUL-2017,272,INE416A01036
SADBHAV,EQ,298.25,298.7,289,296.9,296,300,21957,6449185.15,10-JUL-2017,547,INE226H01026
SADBHIN,EQ,130.85,130.85,89.4,107.65,108,109.05,2511,273252.05,10-JUL-2017,71,INE764L01010
SAGCEM,EQ,823.6,826,802.35,814.6,810,799.65,1895,1545243.1,10-JUL-2017,147,INE229C01013
SAIL,EQ,62.2,64.5,60,62.95,63.1,61.65,1932833,121451650.75,10-JUL-2017,4722,INE114A01011
SAKHTISUG,EQ,31,31,28.25,30,29.85,30.9,74558,2245850.4,10-JUL-2017,337,INE623A01011
SAKSOFT,EQ,230,248,213.4,222,222,219.95,823,184633.15,10-JUL-2017,21,INE667G01015
SAKUMA,EQ,89.55,106.75,89.55,102.05,100.2,89.55,418656,41549624.7,10-JUL-2017,4179,INE190H01016
SALONA,EQ,61.95,61.95,57.5,59,58.95,57.95,526,30596.8,10-JUL-2017,20,INE498E01010
SALORAINTL,EQ,52.05,52.05,52.05,52.05,52.05,52,25,1301.25,10-JUL-2017,1,INE924A01013
SALSTEEL,EQ,6.5,7.75,6.5,7,7,7.1,8275,58059.55,10-JUL-2017,37,INE658G01014
SALZERELEC,EQ,206.45,206.45,201.6,204.55,204.9,202.5,9179,1876117.1,10-JUL-2017,141,INE457F01013
SAMBHAAV,EQ,10.2,10.6,9.1,9.55,9.55,9.7,2872,27894.5,10-JUL-2017,26,INE699B01027
SANCO,EQ,107.95,107.95,102.35,107.6,107.6,105.05,3,317.9,10-JUL-2017,3,INE782L01012
SANDESH,EQ,867,918,801.15,873.2,868,869.45,686,599783.95,10-JUL-2017,58,INE583B01015
SANGAMIND,EQ,277,277,266.1,268.1,268,268.65,1368,369125.4,10-JUL-2017,62,INE495C01010
SANGHIIND,EQ,97,98,94.45,95.15,94.95,96.3,83438,7997849.15,10-JUL-2017,788,INE999B01013
SANGHVIFOR,EQ,36,40.7,36,39.85,39.85,39.9,5988,237587.75,10-JUL-2017,40,INE263L01013
SANGHVIMOV,EQ,240,244.05,221.1,242.55,241,239.8,13056,3156523.8,10-JUL-2017,242,INE989A01024
SANGINITA,SM,39,39,39,39,39,42,6000,234000,10-JUL-2017,1,INE753W01010
SANOFI,EQ,4230,4266,4187.95,4237.35,4200,4206.35,1560,6605215.25,10-JUL-2017,174,INE058A01010
SANWARIA,EQ,7.95,8.65,7.95,8.65,8.65,7.9,151820,1303768,10-JUL-2017,143,INE890C01046
SARDAEN,EQ,265,269,253,264.05,262.55,262.45,12460,3301987.3,10-JUL-2017,331,INE385C01013
SAREGAMA,EQ,316.05,331,300,321.95,321,300,238498,77025144.95,10-JUL-2017,4665,INE979A01017
SARLAPOLY,EQ,52.3,52.4,51,51.55,51.55,51.8,79418,4078013.8,10-JUL-2017,465,INE453D01025
SASKEN,EQ,495,529.4,475.5,509.05,509.5,465.95,155458,79793081.85,10-JUL-2017,5769,INE231F01020
SASTASUNDR,BE,114.5,114.5,106,107.55,106,110.3,1900,209829.65,10-JUL-2017,33,INE019J01013
SATHAISPAT,EQ,48.75,48.75,45.8,46.8,46.95,47,7796,365700.8,10-JUL-2017,48,INE176C01016
SATIN,EQ,302.5,315,302.5,309.25,309,300.95,68772,21321683.75,10-JUL-2017,1033,INE836B01017
SBIN,EQ,300,300,253,285.55,285.3,280.1,2171603,620365103.15,10-JUL-2017,21312,INE062A01020
SBIN,N2,11201.01,11201.01,11201.01,11201.01,11201.01,11400,5,56005.05,10-JUL-2017,2,INE062A08025
SBIN,N5,11700,11761,11700,11761,11761,11728,21,246305,10-JUL-2017,5,INE062A08058
SCHAND,EQ,480,502,470,493.6,492,496.65,14947,7386948.9,10-JUL-2017,600,INE807K01035
SCHNEIDER,EQ,134.6,134.7,131.2,131.9,131.8,131.85,18624,2460875.5,10-JUL-2017,168,INE839M01018
SCI,EQ,91,91,84,85.6,86,86.4,483743,41471561.3,10-JUL-2017,2318,INE109A01011
SDBL,EQ,141,141,134.05,135.05,134.15,135.3,20718,2851568.25,10-JUL-2017,172,INE480C01012
SEAMECLTD,EQ,159.5,159.5,156,156.45,156.75,159.55,2759,432552.85,10-JUL-2017,72,INE497B01018
SEINV,EQ,155,155,150,152.05,153.8,153.25,246,37600.7,10-JUL-2017,12,INE420C01042
SELAN,EQ,166.5,167.9,165.05,166.1,165.9,166.25,15649,2601546.5,10-JUL-2017,159,INE818A01017
SELMCL,EQ,3.45,3.45,3.25,3.35,3.4,3.4,158257,526750.5,10-JUL-2017,119,INE105I01012
SENSEXIWIN,EQ,331,359,331,359,359,324.81,58,20114,10-JUL-2017,12,INF346A01034
SEPOWER,EQ,7.6,8.8,7.6,8.4,8.8,8.25,2850,23334.85,10-JUL-2017,14,INE735M01018
SEQUENT,EQ,122.5,124,121.5,122.75,123,123.4,16999,2083173.85,10-JUL-2017,165,INE807F01027
SERVALL,EQ,3.2,3.25,2.75,2.85,3.25,3.2,1235,3528.3,10-JUL-2017,9,INE431L01016
SESHAPAPER,EQ,741,779.45,725.25,767.15,769.6,759.65,890,676447.8,10-JUL-2017,75,INE630A01016
SETCO,EQ,43.2,43.2,42,42.35,42.5,42.4,80045,3390934,10-JUL-2017,400,INE878E01021
SETFGOLD,EQ,2558.5,2570,2536,2548.45,2546.25,2562.15,1209,3078383.35,10-JUL-2017,375,INF200K01099
SETFNIF50,EQ,98,99.5,97.55,98.71,98.9,97.56,3702,366325.95,10-JUL-2017,54,INF200KA1FS1
SETFNIFBK,EQ,280,280,240,242.02,242,239.7,1012,254932,10-JUL-2017,27,INF200KA1580
SETFNN50,EQ,285,285,277,279.45,279.45,276.7,511,142553,10-JUL-2017,27,INF200KA1598
SEZAL,BE,4.8,4.8,4.8,4.8,4.8,4.8,30,144,10-JUL-2017,1,INE955I01036
SFL,EQ,1285,1285,1177.45,1260.45,1240,1253.65,379,478094.45,10-JUL-2017,39,INE916U01025
SGBAUG24,GB,2757,2757,2745,2750,2750,2759.02,130,357564.5,10-JUL-2017,10,IN0020160027
SGBFEB24,GB,2740,2740,2725,2725,2725,2740,41,112180,10-JUL-2017,5,IN0020150101
SGBMAR24,GB,2738.5,2738.5,2738.5,2738.5,2738.5,2770,4,10954,10-JUL-2017,1,IN0020150119
SGBMAR25,GB,2670,2730,2670,2687.3,2675,2710.33,64,172287.4,10-JUL-2017,17,IN0020160126
SGBMAY25,GB,2657,2715,2657,2715,2715,2719.35,12,32444,10-JUL-2017,4,IN0020170018
SGBNOV23,GB,2685,2720.86,2685,2715,2715,2721.36,41,110894.12,10-JUL-2017,6,IN0020150085
SGBNOV24,GB,2705,2710,2696.1,2707.42,2701,2730,396,1068942.24,10-JUL-2017,37,IN0020160076
SGJHL,BZ,1.6,1.6,1.6,1.6,1.6,1.65,2022,3235.2,10-JUL-2017,5,INE553K01019
SGL,EQ,15,16,14.75,15.3,15.55,15.35,29995,459495.3,10-JUL-2017,57,INE353H01010
SHAHALLOYS,EQ,16.7,17.25,16.7,17.25,17.25,17.25,277,4727.45,10-JUL-2017,6,INE640C01011
SHAKTIPUMP,EQ,515,515,487,506.95,507.9,500.65,140867,71575350.85,10-JUL-2017,2862,INE908D01010
SHALPAINTS,BE,250.3,264.85,250.3,256.9,256.05,255.95,1566,400214.3,10-JUL-2017,38,INE849C01026
SHANKARA,EQ,1050,1050,925.55,1014.05,1017,993.55,88395,89222833.1,10-JUL-2017,2799,INE274V01019
SHANTIGEAR,EQ,151.85,151.85,149.1,150.6,151.3,149.25,12020,1809168.4,10-JUL-2017,183,INE631A01022
SHARDACROP,EQ,478,533.7,471.2,482.75,484.9,480.85,4745,2285440.3,10-JUL-2017,213,INE221J01015
SHARDAMOTR,EQ,2734,2765,2730,2734.25,2730,2731.85,257,704810.7,10-JUL-2017,52,INE597I01010
SHARIABEES,EQ,217,230.9,217,230.2,230.2,226.15,62,13984.5,10-JUL-2017,7,INF732E01128
SHARONBIO,EQ,6.8,7.3,5.9,6.95,7,6.8,232394,1603083.95,10-JUL-2017,479,INE028B01029
SHEMAROO,EQ,395,397,380.05,390.5,385.1,383.05,4643,1826492.8,10-JUL-2017,155,INE363M01019
SHILPAMED,EQ,660,680.5,660,679,679.3,661.3,20872,14075292.7,10-JUL-2017,550,INE790G01031
SHILPI,EQ,46.4,47.75,46.4,47.75,47.75,45.5,1255799,59921021.4,10-JUL-2017,1850,INE510K01019
SHIRPUR-G,EQ,158.8,158.8,141.05,148.5,148,150.75,3956,593068.85,10-JUL-2017,121,INE196B01016
SHIVAMAUTO,EQ,69.75,69.9,68.05,68.8,68.5,68.85,31133,2148133.4,10-JUL-2017,386,INE637H01024
SHIVTEX,EQ,395.15,404.95,395.15,399.8,397,398.45,1402,561699.1,10-JUL-2017,77,INE705C01012
SHK,EQ,248.75,264.95,248.75,261.5,261.9,261.8,30023,7867259.1,10-JUL-2017,299,INE500L01026
SHOPERSTOP,EQ,350,355,307,351.5,347,348.35,11933,4184897.95,10-JUL-2017,222,INE498B01024
SHREECEM,EQ,18200,18400,18000,18250.45,18350,18365.8,2604,47475070.2,10-JUL-2017,605,INE070A01015
SHREEPUSHK,EQ,229,229,223.1,224.25,225,224.6,11244,2530822.4,10-JUL-2017,247,INE712K01011
SHREERAMA,BE,17.95,17.95,17.2,17.45,17.2,17.1,3985,69858.75,10-JUL-2017,19,INE879A01019
SHRENUJ,BZ,0.9,0.9,0.85,0.85,0.85,0.9,35019,31267.15,10-JUL-2017,17,INE633A01028
SHREYANIND,EQ,166,166,157.55,163,163,163.1,2546,413906.75,10-JUL-2017,29,INE231C01019
SHREYAS,EQ,328.9,333,325,330.7,332,326.55,6031,1991969.7,10-JUL-2017,148,INE757B01015
SHRIPISTON,BE,2150,2150,2080,2149,2149,2075,26,55527,10-JUL-2017,4,INE526E01018
SHRIRAMCIT,EQ,2500,2500,2299,2330.3,2318,2492.05,16130,37938285.55,10-JUL-2017,1336,INE722A01011
SHRIRAMCIT,N8,1029,1029,1028.99,1029,1029,1029.1,225,231524.75,10-JUL-2017,4,INE722A07422
SHRIRAMEPC,EQ,25.5,27.5,24.5,25.6,25.6,25.05,79720,2030472.9,10-JUL-2017,414,INE964H01014
SHYAMCENT,EQ,8.75,8.75,8.4,8.4,8.4,8.6,4213,35885.05,10-JUL-2017,11,INE979R01011
SHYAMTEL,BE,23.8,23.8,23.8,23.8,23.8,22.7,50,1190,10-JUL-2017,1,INE635A01023
SICAGEN,EQ,42.8,42.8,39,41.45,41.9,41.7,28754,1178887.95,10-JUL-2017,166,INE176J01011
SICAL,EQ,259.8,259.8,251,252.45,252.1,254.35,8599,2172149.25,10-JUL-2017,156,INE075B01012
SIEMENS,EQ,1300,1368.85,1250,1364.55,1367.9,1351.25,24789,33756880.85,10-JUL-2017,654,INE003A01024
SIGNET,EQ,10,10.3,9.8,10.05,10.1,9.85,111185,1110319,10-JUL-2017,194,INE529F01027
SIL,BE,23.55,24.25,23.55,24,24,23.95,56510,1356452.5,10-JUL-2017,16,INE173A01025
SILINV,EQ,185,185,179.25,179.9,179.25,180.55,168,30400.65,10-JUL-2017,6,INE923A01015
SIMBHALS,EQ,34,34,31.65,31.65,31.9,31.4,14622,464875,10-JUL-2017,90,INE748T01016
SIMPLEX,EQ,62.4,62.4,59.4,61.45,61.35,62.3,16197,993840.3,10-JUL-2017,104,INE898F01018
SIMPLEXINF,EQ,564.95,564.95,533,537,533,537.3,3420,1852231.95,10-JUL-2017,144,INE059B01024
SINTEX,EQ,26.35,27.5,26.35,26.9,26.95,26.3,2050442,55137774.85,10-JUL-2017,3940,INE429C01035
SITASHREE,EQ,4.2,4.25,3.4,3.9,3.95,4,31540,120251.2,10-JUL-2017,61,INE686I01011
SITINET,EQ,26.5,27.75,26.5,26.85,26.9,26.65,44777,1206846.95,10-JUL-2017,216,INE965H01011
SIYSIL,EQ,2279.3,2344,1980.6,2246.65,2236,2212.95,513,1158513.65,10-JUL-2017,86,INE076B01010
SJVN,EQ,32.3,32.5,32.2,32.35,32.45,32.2,81740,2644575.9,10-JUL-2017,354,INE002L01015
SKFINDIA,EQ,1592,1618.95,1571.15,1601.45,1590,1588.85,858,1372450.65,10-JUL-2017,87,INE640A01023
SKIL,BE,29.5,30.8,29.5,30,30.15,29.5,45428,1366417.05,10-JUL-2017,46,INE429F01012
SKIPPER,EQ,214.5,222,214.5,220.35,222,216.6,33750,7405589.55,10-JUL-2017,394,INE439E01022
SKMEGGPROD,EQ,75.8,76.45,74,74.65,74.15,75.8,13930,1042648.05,10-JUL-2017,130,INE411D01015
SMARTLINK,EQ,100,101.5,99,99.65,99.9,99.75,5479,545146.35,10-JUL-2017,125,INE178C01020
SMLISUZU,EQ,1190,1210.95,1190,1193.75,1194.45,1190.35,1951,2334538.2,10-JUL-2017,173,INE294B01019
SMPL,EQ,1.85,1.85,1.65,1.8,1.85,1.7,129579,232873.45,10-JUL-2017,44,INE215G01021
SMSPHARMA,EQ,86,86,84,85,85,84.1,26733,2271686.3,10-JUL-2017,123,INE812G01025
SNOWMAN,EQ,59,60,55.5,59.4,59.2,59,127652,7577127.5,10-JUL-2017,862,INE734N01019
SOBHA,EQ,390,402,390,394.95,394,396.9,18492,7338469,10-JUL-2017,459,INE671H01015
SOLARINDS,EQ,844.35,860,836.85,852.4,847.1,844.35,3835,3268331.5,10-JUL-2017,169,INE343H01029
SOMANYCERA,EQ,794.2,830,762.15,769.55,772,771.1,4198,3235421.9,10-JUL-2017,166,INE355A01028
SOMATEX,EQ,15.55,15.9,13.15,14.85,14.85,14.5,25916,383553.1,10-JUL-2017,89,INE314C01013
SOMICONVEY,EQ,48.05,50.05,48.05,49.5,49.5,48,1310,64456.9,10-JUL-2017,4,INE323J01019
SONASTEER,EQ,120,129,120,124.7,125.3,121.45,279521,35083245.35,10-JUL-2017,2239,INE643A01035
SONATSOFTW,EQ,162,168,155,163.9,164,162.45,50403,8238428.7,10-JUL-2017,537,INE269A01021
SORILHOLD,EQ,38.1,38.1,37.1,37.5,37.35,37.8,30316,1143143.55,10-JUL-2017,222,INE126M01010
SORILINFRA,EQ,130,131.9,128.7,129.5,130.4,129.55,12406,1616599.5,10-JUL-2017,161,INE034H01016
SOTL,EQ,1221,1270,1205.15,1205.7,1205.5,1230.3,410,498010.35,10-JUL-2017,22,INE035D01012
SOUTHBANK,EQ,28.3,29,28.25,28.8,28.85,28.2,4431000,127010408.15,10-JUL-2017,4022,INE683A01023
SPAL,EQ,463,463.1,444.05,456.55,458.5,456.75,1930,883673.05,10-JUL-2017,125,INE212I01016
SPARC,EQ,303.35,307,303.1,304.6,304.6,303.3,38005,11585743.6,10-JUL-2017,705,INE232I01014
SPCENET,BE,0.35,0.35,0.35,0.35,0.35,0.4,15900,5565,10-JUL-2017,5,INE970N01027
SPECIALITY,EQ,121,125,117.75,119.35,119,121.25,63921,7655280.6,10-JUL-2017,525,INE247M01014
SPENTEX,EQ,5.15,5.15,4.95,5.05,5.1,4.95,17991,90955.05,10-JUL-2017,48,INE376C01020
